id,keyword,location,text,target,Unnamed: 5,Unnamed: 6,Unnamed: 7
3662,derailed,Norfolk via Essex and London,Taking the train through Hitchin this morning? Be aware a freight train has derailed at the depot there so services… https://t.co/pt5O68VHcn,1,,,
3663,derailed,,"Hi Kevin, I'm very sorry about this. A freight train has derailed which is causing some delays to services, ple…",1,,,
3664,derailed,,"Good morning, we have had a train derailed at Hitchin, so there are now delays and cancellations, really sorry…",1,,,
3665,derailed,,Today its 100% the derailed train at hitchin,1,,,
3666,derailed,UK,"Hi Kevin, I'm very sorry about this. A freight train has derailed which is causing some delays to ser… https://t.co/KmY2TZEKza",1,,,
3667,derailed,UK,"Good morning, there is a derailed freight train at Hitchin, this is being investigated ^D",1,,,
3668,derailed,UK,"Good morning, we have been informed of a derailed freight train at Hitchin this morning,… https://t.co/kRU9vvSrK5",1,,,
3669,derailed,,Freight train derailed ahead of you. They doing checks,1,,,
3670,derailed,UK,"Good morning, we have had a train derailed at Hitchin, so there are now delays and cancellations, really sorry for this ^D",1,,,
3671,derailed,Southern Reach,Derailed in the depot! Oops!,1,,,
3672,derailed,,"Good morning, the service is delayed by a derailed train, apologies for the inconvenience caused ^D",1,,,
3673,derailed,UK,"Good morning, the service is delayed by a derailed train, apologies for the inconvenience caused ^D",1,,,
3693,derailed,,"French designer cancels Paris fashion show, derailed by strike chaos https://t.co/n8axSGy3MG https://t.co/3dLMSA1HSl",1,,,
3711,derailment,,"Hi there, I'm very sorry to hear this, we are running a reduced service at the moment due to the freight train derail…",1,,,
3712,derailment,UK,"Hi there, we are running a reduced service at the moment due to the freight train derailment, your next ser… https://t.co/GuU2W2rNX5",1,,,
3713,derailment,"Lowca, Cumbria (in spirit)",⚠️ Update: the freight derailment in a yard at #Hitchin cut the cable controlling a set of points on 1 track through the…,1,,,
3714,derailment,UK,"""A freight train has experienced a low speed derailment at #Hitchin"" 1) Trains don't ""experience"" 2) Thank goodness…",1,,,
3715,derailment,,"Hi there, I'm very sorry about this. We are running a reduced service this morning to the freight tr…",1,,,
3716,derailment,UK,"Hi there, I'm very sorry to hear this, we are running a reduced service at the moment due to the freight tr… https://t.co/1IvWLNWYOw",1,,,
3717,derailment,UK,"Hi there, I'm very sorry about this. We are running a reduced service this morning to the… https://t.co/x77RvEzxMD",1,,,
3718,derailment,,"Hi Ally, I'm very sorry about this, we are running a reduced service at the moment due to the freight train derailm…",1,,,
3720,derailment,"London, England",Amazing how a train derailment in Hitching can cause such carnage across the network. Causing hoards of blue and bl… https://t.co/M7Hn6NOGDE,1,,,
3721,derailment,,#TLUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in the Hitchi…,1,,,
3722,derailment,,This freight train was due into Hitchin at 05:50 this morning and it was then that the dera… https://t.co/pCOEWY0hm8,1,,,
3723,derailment,National Helpline 0345 711 4141,⚠️ Update: the freight derailment in a yard at #Hitchin cut the cable controlling a set of points on 1 track throug… https://t.co/WPkKfWy2Oa,1,,,
3724,derailment,UK,"Hi Ally, I'm very sorry about this, we are running a reduced service at the moment due to the freight tra… https://t.co/Aq6KGHKErh",1,,,
3725,derailment,,"Hi Emily, we are having to run a reduced service due to the derailment, some services are having to run thro…",1,,,
3727,derailment,UK,"Hi Emily, we are having to run a reduced service due to the derailment, some services are having t… https://t.co/c4acqOyDQF",1,,,
3730,derailment,,A freight train has experienced a low speed derailment at #Hitchin which is affecting services on between #…,1,,,
3731,derailment,"Peterborough, England",A train has had a low speed derailment at Hitchin as a result no trains are calling at Hitchin station until furth… https://t.co/5wgzwC4Tde,1,,,
3732,derailment,"Cambridge, Europe","""A freight train has experienced a low speed derailment at #Hitchin"" 1) Trains don't ""experience"" 2) Thank goodness it wasnt faster",1,,,
3733,derailment,,#GNUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in the Hitchi…,1,,,
3734,derailment,,Derailment in depot apparently,1,,,
3735,derailment,Sussex UK,A freight train has experienced a low speed derailment at #Hitchin which is affecting services on betwee… https://t.co/i3iOPnkW45,1,,,
3736,derailment,,They tell lies. A train I get was showing as cancelled due to lack of crew. An hour late…,1,,,
3737,derailment,,why is the 0714 HIT-CAM stuck at Royston please? Should e clear of the derailment??,1,,,
3738,derailment,,"Delays of up to 60 minutes and some #cancellations on #Thameslink between #Stevenage and Cambridge, and between Stevena…",1,,,
3739,derailment,"Welwyn, East",They tell lies. A train I get was showing as cancelled due to lack of crew. An hou… https://t.co/LpG97ske8r,1,,,
3740,derailment,,"Hichin derailment, told could use train tix on local bus at LET to get to STE. Not accepting. Now out of… https://t.co/NXjr8Gco6F",1,,,
3741,derailment,Salford,"Delays of up to 60 minutes and some #cancellations on #Thameslink between #Stevenage and Cambridge, and between Ste… https://t.co/Sk1uIJlIzy",1,,,
3742,derailment,Salford,"#Delays of up to 60 minutes and some cancellations on #GreatNorthern between #Stevenage and #Cambridge, and between… https://t.co/19osfe9Kkt",1,,,
3744,derailment,,"Hi Lisa, I'm very sorry about this, a freight train has experienced a low speed derailment at Hitchin which is…",1,,,
3745,derailment,,plse can you explain decision to turf whole train of customers off train at Gatwick because of a derailment in Hit…,1,,,
3746,derailment,UK,"Hi Lisa, I'm very sorry about this, a freight train has experienced a low speed derailment at Hitchin… https://t.co/LvGosPsrUj",1,,,
3747,derailment,,plse can you explain decision to turf whole train of customers off train at Gatwick because of a derailme… https://t.co/vDDetiHYoR,1,,,
3748,derailment,,We have been stuck at Baldock for over 20 minutes now due to the derailment at Hitchin and our driver doesn'…,1,,,
3750,derailment,UK,Hi Simon. I do apologise for the disruption. Due to a freight train derailment in the Hitchin area… https://t.co/6jonuyxaxu,1,,,
3751,derailment,"London, England",We have been stuck at Baldock for over 20 minutes now due to the derailment at Hitchin and our driver doe… https://t.co/xkRizi923Q,1,,,
3752,derailment,National Helpline 0345 711 4141,A freight train has had a low-speed derailment in the Hitchin area - off our route on the line to Edinburgh- and it… https://t.co/mXdPuQpQyu,1,,,
3753,derailment,UK,"Hi Dave, a freight train has experienced a low speed derailment at Hitchin which is a… https://t.co/MJ1GGTcO0X",1,,,
3755,derailment,,"Hi there, a freight train has experienced a low speed derailment in the Hitchin area which is causing some delays.…",1,,,
3757,derailment,UK,"Hi there, a freight train has experienced a low speed derailment in the Hitchin area which is causing so… https://t.co/yIy70KXTbr",1,,,
3758,derailment,UK,#TLUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in… https://t.co/SeonfwajGb,1,,,
3759,derailment,UK,#GNUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in… https://t.co/j2eIxLlUiT,1,,,
3760,derailment,"London, England",Been a derailment ay Hitchin,1,,,
3761,derailment,,Derailment at Hitchin. All trains delayed 😩,1,,,
3763,derailment,,"Morning, sat on the 07:05 from Letchworth and have stopped at a red signal. Any update on the train derai… https://t.co/Hz9zqrDaPD",1,,,
3764,derailment,,Derailment at Hitchen just happened affecting Southbound trains....,1,,,
3765,derailment,"England, United Kingdom",Derailment at Hitchin. All trains delayed 😩,1,,,
3766,derailment,"Letchworth, England",Thier is an apparent derailment at #Hitchin this morning but or do not seem to know anything ab… https://t.co/Nf78TPO38d,1,,,
3769,derailment,,I'm on the Cambridge to London train. Driver says derailment in Hitchen blocking all Southbound trains. H… https://t.co/IbFqpfrHE7,1,,,
3771,derailment,Covering 20 counties in NW Wis,The segment of US 12 closed Friday as a result of a Union Pacific train derailment near Knapp in Dunn County has be… https://t.co/GwFfX9dvs7,1,,,
3773,derailment,,Highway closed after major train derailment in western Wisconsin. https://t.co/jUZtaDZlXk,1,,,
3774,derailment,,A train derailed in Dunn County causing a pileup of train cars on Highway 12 Sunday. https://t.co/r0KI0EKFU2,1,,,
3776,derailment,,Train derailment causes pileup in Dunn County https://t.co/P0iKOyBFAP,1,,,
3779,derailment,United States,Train cars scattered all over the derailment area in Mississauga. #disasters #railroad #raildisaster #derailment… https://t.co/YUVB1wWzCd,1,,,
3788,derailment,"Eau Claire, Wisconsin",New: Diesel fuel spilled in Dunn County train derailment - WQOW. https://t.co/Hg8E4hX3G2,1,,,
3806,desolate,In The Lab,"The first murder was a fake deal, got a man to meet him out in a desolate area, and beat him to death, and took his money.",1,,,
3925,destroyed,,"in the freezing cold, Abu Saber sits on the rubble of his house and the family meets around him. His house was destroy…",1,,,
3927,destroyed,Australia,“OJ” returned to his Wairewa home today that was completely destroyed by fire. He found his favourite stuffed toy in th…,1,,,
3940,destroyed,Island of the Gods & all too much plastic,"The bee industry estimates about 10,000 hives have been destroyed by bushfires across Australia. The combined effec… https://t.co/94U6ZrA9zP",1,,,
3941,destroyed,"Dublin City, Ireland",2 yrs ago the Phoenix parks main amphibian breeding site was dredged &amp, completely destroyed. With permission from the O…,1,,
3951,destroyed,"Las Vegas, NV",Sad news today. A furious winter storm has destroyed the Lion's Head #lighthouse in Ontario's #BrucePeninsula. Built by hi…,1,,,
3953,destroyed,"Houston, TX","Shot and killed in front of his wife, sister and the children. His crime? His car broke down and they were waiting for help 😢…",1,,,
3964,destroyed,,Government set to revise total number of hectares destroyed during bushfire season to 17 million after millions of hectar…,1,,,
3965,destroyed,,"The bee industry estimates about 10,000 hives have been destroyed and many more have been damaged across the country. #abc730 #…",1,,,
3978,destruction,"Hyderabad, Telangana, India",Destruction by avalanches in Kashmir. Around 47 civilians killed in Neelum area of PoK. 3 Indian Armymen killed Machil sec…,1,,,
3985,destruction,"München, Bayern",Wildfire destroyes Australia The view of the Blue Mountains National Park in New South Wales shows the path of destruct…,1,,,
4020,destruction,Spijkenisse,1998: Joe Biden Urged U.S. to ‘Dethrone’ Saddam Hussein over Weapons of Mass Destruction https://t.co/2YKJGdmdbY via …,1,,,
4023,destruction,Proud American,Jeffrey Epstein’s Ex-Cellmate Calls for Probe in Suicide Attempt Video’s Destruction #Epsteindidntkillhimself https…,1,,,
4034,detonate,,NEW TODAY Authorities reveal that the antisemitic couple who targeted the kosher supermarket in NJ - ALSO had had a massive…,1,,,
4035,detonate,,#AblaNari #MohiniMondol threatened crew wid bombs strapped to her body &amp, wud detonate them any moment Anyways such #Le…,1,,
4041,detonate,"Chennai, Bharat",. flight makes an emergency landing in Kolkata as passenger 'threatens to detonate bomb'. https://t.co/8lpZxHHtMy,1,,,
4053,detonate,Great State of Texas,NEW TODAY Authorities reveal that the antisemitic couple who targeted the kosher supermarket in NJ - ALSO had had a… https://t.co/d5XY66Bvbl,1,,,
4078,detonate,England Is My City,"Morocco allegedly offered GWB 3,000 monkeys to help detonate landmines in the Iraq War, but this might work just as well.",1,,,
4086,devastated,,Our country has been devastated by bushfires &amp, we need your help! 🔥 So that's why we're proud to announce The Down-Unde…,1,,
4106,devastated,おもちゃ屋さん,The bushfire crisis has devastated communities across the nation and the scenes of loss are heartbreaking. We’ve heard…,1,,,
4109,devastation,Chile,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/rdYBeW8twU",1,,,
4110,devastation,,I know it's all about Taal and Pinatubo pero Mt Apo please never eveeeer wake up. You're the mightiest volcano in the…,1,,,
4111,devastation,we the purple,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/dqj307GSxq",1,,,
4120,devastation,,Scorched earth devastation on #KangarooIsland 💔 #bushfirecrisis #Australia …,1,,,
4124,devastation,,"A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/2pfYF2Fslo",1,,,
4125,devastation,Melbourne,Can only hope the LNP MPs are watching #abc730 showing the devastation of the drought and fires on primary producer… https://t.co/5palZGt5i9,1,,,
4128,devastation,"Mumbai, India","A side by side comparison of the fire devastation on Kangaroo Island, Australia. 😢😢 https://t.co/xCqB624mxL",1,,,
4130,devastation,"Canberra, Australia","Along the border of NSW and Victoria, where three fires have now joined together, communities are trying to deal with the devas…",1,,,
4137,devastation,"Chiclana, Cádiz","Dame Helen Mirren urges us to work together to keep plant disease Xylella out of the UK, warning of the devastation it causes.…",1,,,
4138,devastation,"County Kildare, Ireland","We're deeply saddened witnessing the devastation to the people, wildlife and landscapes of Australia, so on #AustraliaDay…",1,,,
4140,disaster,,BTS's V Sends His Prayers For Those Affected By The Taal Volcano Disaster https://t.co/WX515YbMLI,1,,,
4142,disaster,"New York, USA",Iran’s President Hassan Rouhani said on Tuesday that everyone responsible for the accidental shooting down of a Ukr… https://t.co/PS2nHWJjdL,1,,,
